Employee_ID,First_Name,Last_Name,Street_Address,City,State_Code,Zip_Code,Role,Role_Type,Salary,Age,Years_at_Company,Benefit_401k,Contribution_401k,Benefit_Dental,Benefit_Vision,Benefit_Medical,Miles_to_Work,Remote_Employee,Current_Employee
1f733047-f2da-4173-a22e-70d873b37969,James,Patterson,94378 Jennifer Stravenue Suite 958,New Ryan,AR,07770,Software Engineer,tech,119641,48,2.0,True,11.3,True,True,True,12.1,True,True
942d8f88-e878-491f-90fc-52c3e5fd73e1,Debra,Nguyen,7496 Austin Meadow Apt. 392,North Ericfurt,KS,38310,Recruiter,HR,52133,30,2.0,True,12.4,True,True,True,15.2,True,True
b8d0c247-f490-4819-9d32-7fea50a140dd,Marilyn,Peterson,884 Burns Fall Apt. 223,Househaven,PA,26230,Software Engineer,tech,118559,34,2.0,True,8.4,True,True,True,14.7,True,True
cd6d7487-0687-42cc-a9a9-74d86036c465,Rachel,Villegas,029 Lisa Fort,North Chadton,LA,14488,Graphic Designer,tech,59909,21,7.32,True,10.0,True,True,True,17.6,True,True
df7028e7-840b-4566-bff2-74d2c5cff002,Danny,Day,2187 Jason Oval Apt. 683,West Kimberlyshire,MS,57325,Data Scientist,tech,139991,32,2.0,True,9.6,True,True,True,8.8,True,True
4b176883-9967-45c7-8e53-17e961476126,Thomas,Cowan,062 Abigail Lane Suite 928,Lynchtown,AR,58635,Software Engineer,tech,148354,27,8.57,True,13.1,True,True,True,11.2,True,True
8dfb2ce1-31f8-49da-ac83-22f0ce554f52,Darlene,George,611 Jenkins Cape Suite 450,Lake Austin,AP,69894,Manager,business,203861,64,2.0,True,8.9,True,True,True,8.8,True,True
d091e717-a243-421f-9959-edffb43c05c5,James,Walker,55773 Lee Walk,Hardyfort,LA,28163,Payroll Specialist,HR,50143,30,2.0,True,10.1,True,True,True,1.3,True,True
f9e1ed7d-a61d-4c6c-b499-7935cf6d96b5,Deanna,Martin,6862 Jimenez Lodge,Spencerfort,NJ,86424,Customer Support,business,45607,21,4.28,True,8.0,True,True,True,12.6,True,True
96afe51d-a794-40f1-b3be-5793e672767d,Mark,Smith,10608 Carey Mills,North Tammy,GU,78105,Recruiter,HR,59068,29,10.87,True,10.2,True,True,True,15.1,True,True
162dc00d-33b9-487a-a8bf-05ee1b3c6bb4,Lori,Carr,672 Johnson Forge Apt. 604,East Tiffanyborough,WV,67378,HR Business Partner,HR,91264,57,2.0,True,12.1,True,True,True,9.3,True,True
a5e603fe-2b05-4fc8-b7ed-6b13c2fe7386,Kenneth,Soto,414 Mitchell Fords,Bryantbury,NM,32703,Recruiting Coordinator,HR,49849,32,2.0,True,7.2,True,True,True,12.2,True,True
17c427d7-820f-4d02-aa17-d2500926ebd4,Brian,Soto,40846 Matthew Tunnel,North Stevenfurt,NH,54650,HR Generalist,HR,68703,31,2.0,True,7.4,True,True,True,1.5,True,True
079590fb-a4e6-43e7-addc-72027adde329,Stacey,Morris,15093 Williams Gateway Apt. 954,North Phillip,AL,17134,UX Designer,tech,84788,24,6.69,True,4.9,True,True,True,9.3,True,True
cddaf1ef-5962-4bc4-a2d6-a3e4f764cf6a,Scott,Mcpherson,81800 Morales Walks,West Valerie,AE,30917,Recruiter,HR,59852,54,2.0,True,10.0,True,True,True,2.2,True,True
633f2f65-7e35-4459-9f89-b434e51c5acc,Pamela,Ramirez,365 Ferguson Island Suite 995,New Todd,MD,75690,Technical Writer,business,80137,20,6.1,True,10.2,True,True,True,8.7,True,True
5c13880a-30b2-476f-aa40-7fc245744f89,Carol,Mann,81289 Taylor Park Apt. 956,Matthewberg,AE,89528,Manager,business,212817,39,2.0,True,11.3,True,True,True,8.3,True,True
61187467-38dc-491c-80e7-27a913fa815e,Daniel,Anderson,1409 Stewart Points Suite 828,Christophertown,AA,52386,Web Developer,tech,86681,24,7.96,True,10.9,True,True,True,7.5,True,True
a8162a97-9281-4067-8556-f12b25d22295,Christopher,Bishop,712 Erika Gateway Apt. 927,Beckland,MD,03258,Software Engineer,tech,104150,40,2.0,True,10.6,True,True,True,1.4,True,True
ca4994f9-7d81-489c-969f-f96ff8393974,Mark,Powell,9120 Gregory Way,East Melissaland,ND,68060,Payroll Specialist,HR,50964,32,2.0,True,10.7,True,True,True,5.3,True,True
17e5f28e-2ea9-4bbc-9903-ffd51865ef89,Christopher,Mahoney,68291 Kendra Trace Apt. 899,Schmidtville,NC,92911,UX Designer,tech,81494,25,9.03,True,7.7,True,True,True,4.1,True,True
a271d40b-7915-455d-93fa-9066a19a9fa0,Kristin,Butler,20118 Pennington Cape,Lake Brian,NJ,46260,Graphic Designer,tech,50476,22,5.27,True,10.0,True,True,True,10.1,True,True
526ec3ea-0b8c-4c31-b3bb-e266a5115bff,Amy,Lee,020 Rhonda Islands,East John,AR,76044,HR Generalist,HR,78287,50,2.0,True,11.3,True,True,True,10.8,True,True
a4f11733-8dd3-4add-9b4e-b03bf5d7cfba,Kelly,Wilson,95374 Bryan Cove Apt. 055,Grayview,NC,03387,Payroll Specialist,HR,46088,23,8.03,True,10.0,True,True,True,10.4,True,True
f930b950-b9f7-48e1-a78a-9050d544ca35,Michael,Mccoy,9401 Hernandez Port Apt. 262,Lake Nicole,ID,26728,HR Business Partner,HR,77380,45,2.0,True,8.9,True,True,True,8.1,True,True
51ec8159-53df-4053-80d1-6ad8c1248d17,Mercedes,Cooper,8572 Carter Station,Tinachester,DE,30268,HR Generalist,HR,64989,61,2.0,True,7.7,True,True,True,1.1,True,True
bd19f21c-8cc8-40e4-b6dc-cef8569c349a,Gary,Lang,448 Phillips Tunnel Apt. 449,Bowmanberg,AP,13868,Software Engineer,tech,110359,43,2.0,True,8.6,True,True,True,9.9,True,True
e2fe9339-bac9-481d-8123-d4e7dfddf3a0,Jenna,Turner,1886 Eric Knolls,Spencerville,AP,05209,Graphic Designer,tech,54315,28,2.0,True,14.3,True,True,True,10.0,True,True
69e267b8-2704-45b2-9c80-de3b34b8904e,Pedro,Allen,783 Todd Way Apt. 826,North Abigailbury,MT,06110,Software Engineer,tech,127733,28,10.1,True,10.4,True,True,True,13.1,True,True
026481ae-e655-46e7-a3d7-0321a8d48c01,Mark,Walker,4283 Kaitlin Shoal,Rojasfurt,IL,44476,Manager,business,127475,53,2.0,True,12.2,True,True,True,9.1,True,True
1f5df9e7-7eb0-477f-9d46-3d62b4787c34,Jack,Tapia,22014 Tina Manor Apt. 721,East Paulmouth,AL,38355,Software Engineer,tech,122199,32,2.0,True,10.7,True,True,True,20.4,True,True
771170df-f890-467a-b418-9ad87135cb27,Beverly,Hicks,712 Marc Plain,Clarkmouth,PR,90415,Manager,business,145141,61,2.0,True,12.8,True,True,True,12.9,True,True
af41018c-08b3-4379-9632-32d3e6981495,Tabitha,Berry,902 Ashley Crest Apt. 380,North Melissa,ND,10522,Sales Representative,business,62683,63,2.0,True,5.4,True,True,True,9.2,True,True
767cccae-43dc-46f3-a521-418ef9924513,Bryan,Parker,53899 Kenneth Park,South Christian,NC,97489,Graphic Designer,tech,56174,30,2.0,True,5.5,True,True,True,4.0,True,True
79af266c-6efd-4cc0-b512-ebe56e79debc,James,Mccullough,81881 Lindsay Rapid,Walkerchester,AE,97229,UX Designer,tech,103895,32,12.72,True,13.4,True,True,True,5.4,True,True
a6eadca5-50c4-40cf-a126-35c5fb791319,Nicholas,Nguyen,9404 Amanda Burgs Apt. 130,Port Jamestown,HI,69367,Customer Support,business,38342,22,7.66,True,9.1,True,True,True,16.9,True,True
67176eb1-3305-4d74-bbd7-1e02040b67a5,Michael,Garcia,133 Albert Gardens Apt. 414,West Mark,HI,25538,HR Generalist,HR,65888,65,2.0,True,14.2,True,True,True,9.6,True,True
2d67db05-c285-441b-8e73-317cc85143b6,Derek,Nguyen,2673 Wanda Trace,South Joshua,VT,83530,Payroll Specialist,HR,51169,55,2.0,True,10.9,True,True,True,6.1,True,True
d3403164-6d01-49de-975f-2a3b75996aeb,Dawn,Meyers,9794 Craig Rest,Millerchester,ND,43488,HR Generalist,HR,83643,46,2.0,True,9.9,True,True,True,19.8,True,True
c54fd4c6-627e-41e7-b740-2130a471703e,Patrick,Castro,92641 Tucker Stream Suite 304,New Ryanview,RI,31585,Software Engineer,tech,143100,57,2.0,True,12.7,True,True,True,20.6,True,True
abefdcca-eb0a-4e85-8c7e-379233d3d05b,Michelle,Thomas,3253 Heather Shores,Deannafurt,ME,36945,UX Designer,tech,120390,19,8.19,True,5.8,True,True,True,9.8,True,True
451bb35c-8032-4e9a-8fc9-3ab7bc3841f4,Maurice,Hernandez,5964 Donovan Rue Apt. 090,Port Rickton,TN,88487,HR Generalist,HR,70936,41,2.0,True,8.2,True,True,True,3.5,True,True
d7b6c880-0db7-4f75-a0a6-a1bcebc30d77,Russell,Williams,2269 King Square Apt. 172,West Robertport,IL,32886,Recruiter,HR,51105,55,2.0,True,10.5,True,True,True,9.0,True,True
33bddc7e-da60-4f31-88de-d470a55a9ace,Andrew,Herrera,1366 Harris Parkways,New Zacharyburgh,AR,67169,Software Engineer,tech,106421,47,2.0,True,9.8,True,True,True,15.4,True,True
940a8c44-347b-4b91-8d33-08515895cbba,Juan,Johnson,74441 Bell View,Watsonberg,WV,04751,Recruiting Coordinator,HR,53063,34,2.0,True,11.0,True,True,True,5.3,True,True
3436d7b0-4c3d-4231-b270-be8c983b3d15,Chad,Martin,02089 Robert Green Apt. 610,Jerryville,VA,01036,Web Developer,tech,84798,42,2.0,True,13.8,True,True,True,5.0,True,True
81304d8a-a337-4b83-b58a-638890c79c3a,Misty,Banks,22869 Williams Tunnel Suite 702,Bentonstad,KY,99252,Sales Representative,business,81657,21,7.93,True,10.1,True,True,True,8.8,True,True
6c53ed5d-00ed-4aad-8406-9e0838b59a4f,Carrie,Tran,909 Meadows Motorway Apt. 261,Port Bonnie,VA,30182,Web Developer,tech,81037,21,7.37,True,11.5,True,True,True,13.4,True,True
1af39491-7e43-46d1-b740-8b94db12e894,Joel,Sawyer,30896 Davis Fall,Port Patricktown,OK,72731,HR Business Partner,HR,106000,44,2.0,True,10.6,True,True,True,15.5,True,True
c27d4afd-89d0-4128-8f1f-8bfdff3f3f85,Yolanda,Wood,4682 Romero Overpass,South Williambury,MT,97741,Recruiter,HR,70064,65,2.0,True,10.5,True,True,True,19.1,True,True
34d224aa-4c16-42d9-9253-7d073ed884c5,Natalie,Fuller,861 Nathaniel Canyon Suite 667,Lake Joshuaburgh,AE,44626,Web Developer,tech,99610,31,2.0,True,9.7,True,True,True,13.0,True,True
c0a43bfb-69e2-47bc-903b-66d192935040,Timothy,Brooks,998 Misty Junction,South Barbarastad,NC,75454,Manager,business,152224,53,2.0,True,10.5,True,True,True,5.9,True,True
8452ecc4-ec03-4245-ae75-aed7a8d99a62,Lindsey,Jensen,3220 Arellano Ramp Apt. 778,Longmouth,TN,10845,Manager,business,188319,55,2.0,True,8.1,True,True,True,22.3,True,True
7bc01f57-0d1c-4cad-9dfc-201f50242283,Mike,Steele,52945 Heather Lock,Rodgersshire,WA,32793,Manager,business,148619,62,2.0,True,8.6,True,True,True,8.7,True,True
a3060406-24c2-408d-8626-ca9db3b030e1,Alyssa,Holden,4482 Kemp Pines Suite 820,Gonzalezville,TX,86956,UX Designer,tech,84405,24,8.44,True,9.3,True,True,True,6.8,True,True
43573554-0717-49f7-9742-190684c1b47e,Andre,Howard,57412 Mcgrath Route Suite 981,Watersstad,CA,46933,Manager,business,197364,45,2.0,True,12.5,True,True,True,5.6,True,True
578d7f2a-a1c5-4422-bcac-929ff1aedcf9,Abigail,Russo,2185 Moreno Village,East Jeremiahside,PA,23166,Web Developer,tech,104250,21,10.21,True,11.1,True,True,True,5.3,True,True
64b297d0-906f-4a90-a79d-156e247ff899,Jamie,Becker,6820 Zachary Road Apt. 446,Elizabethborough,DC,92738,Software Engineer,tech,130348,32,2.0,True,8.9,True,True,True,14.3,True,True
fc8489f1-fbc3-4568-bb17-cb087d77d843,Andrew,Williams,6441 Steven Curve Suite 867,Kristopherchester,RI,38147,Software Engineer,tech,107084,27,2.0,True,10.4,True,True,True,5.0,True,True
8e676768-5beb-46fb-9c25-4840603bf280,Tammy,Brown,03772 Kimberly Branch Apt. 550,New Heather,SD,87108,UX Designer,tech,96671,30,2.0,True,4.8,True,True,True,7.6,True,True
1beff182-5a57-4cc4-a562-44d36c03ccfa,Stacy,Taylor,95253 Taylor Mountain,Butlertown,NJ,97116,Recruiter,HR,54091,21,5.61,True,9.8,True,True,True,7.3,True,True
2ef3de00-45ac-4526-b7b5-c7f503ff9fb7,Eric,Burns,0704 Justin Falls,Martinezmouth,LA,86944,Payroll Specialist,HR,47728,25,10.22,True,10.6,True,True,True,11.3,True,True
56015250-e128-4b11-932e-24fe1ad141b5,Jeremy,Wilson,67429 Justin Pine Suite 211,Lake Brandi,IA,37902,UX Designer,tech,80665,26,2.0,True,8.8,True,True,True,13.4,True,True
55e9fce1-979a-4389-ab11-2a05fae3329b,Randy,Owens,2247 Amber Path,Travistown,AP,08646,Data Scientist,tech,124620,35,2.0,True,15.2,True,True,True,8.1,True,True
8595d4e4-b9b5-4f57-b887-02b89e774917,Edward,Hughes,7329 Crystal Throughway,Lake Nicholas,ID,53115,UX Designer,tech,105742,27,11.21,True,11.9,True,True,True,7.6,True,True
67644e40-87dd-4b92-a290-b9a32d064e5f,Paul,Bradford,63424 Price Plains Apt. 005,Thomasmouth,WV,46350,Web Developer,tech,76874,35,2.0,True,7.3,True,True,True,13.8,True,True
cbeac73d-f17b-4d7b-a168-a7cb83efefad,Christopher,James,3120 Phillips Estates Suite 486,Brianhaven,AP,99838,HR Business Partner,HR,106724,63,2.0,True,11.7,True,True,True,2.0,True,True
712716fa-265f-4eef-ab6b-568e8d18611a,Crystal,Howard,443 Michael Cliffs Apt. 332,Thomasborough,AA,17392,Software Engineer,tech,153622,56,2.0,True,10.0,True,True,True,10.7,True,True
cfa17639-1344-4b54-8d35-5f48fd452b68,Catherine,Hall,4199 Patterson Plaza Apt. 099,East Dennis,WI,16400,Payroll Specialist,HR,53924,40,2.0,True,9.0,True,True,True,7.6,True,True
8c5dd30e-bcc7-4f74-ae88-511f41115604,Donna,Smith,2337 Nguyen Crossroad Apt. 164,West Barbara,NV,51615,Customer Support,business,44247,29,2.0,True,8.6,True,True,True,2.9,True,True
bae952f6-2bea-4a18-9029-05e0c1ccd830,Madison,Santana,6710 Vaughan Route,South Sandra,UT,60859,Recruiter,HR,60548,58,2.0,True,9.9,True,True,True,15.4,True,True
bd4dd6e7-f48c-44f0-a2b0-bea443e22103,Jennifer,Sanders,074 Orozco Village Suite 863,Mitchellhaven,NC,56847,Software Engineer,tech,132150,53,2.0,True,11.4,True,True,True,23.7,True,True
b4347f6b-0a7a-4204-a136-d66b2227dc55,Mark,Cruz,06252 Rodriguez Parkways Suite 187,Seanside,PA,59894,Sales Representative,business,97253,24,12.94,True,10.1,True,True,True,11.9,True,True
0faa4726-50dd-4962-8da8-f3666f046ab2,Anthony,Washington,19283 Snyder Alley Suite 284,West Geraldview,MT,64190,Recruiter,HR,54103,40,2.0,True,10.7,True,True,True,0.9,True,True
4af83711-cefa-43ec-a45e-a5a1cc91a8c7,Anthony,Baldwin,2029 Scott Port,New Susanberg,MT,46227,Recruiter,HR,60590,46,2.0,True,4.7,True,True,True,9.6,True,True
c2375c1f-e7e3-481a-8904-891c3dcdd76b,Bryan,Dalton,18829 Taylor Lake Suite 271,Port Maryfurt,NH,20449,Graphic Designer,tech,64219,38,2.0,True,7.2,True,True,True,8.2,True,True
439cd544-58b7-4d55-8721-26d24cc93878,Jennifer,Everett,4663 Vincent Garden Suite 997,Lake Emilyshire,AZ,14116,Sales Representative,business,73240,41,2.0,True,11.5,True,True,True,13.3,True,True
cfe0d17d-a8dd-472c-8a3b-7a0d673b991d,Chase,Carrillo,124 Fitzpatrick Mall Suite 067,Alexandraburgh,IL,24185,Manager,business,136410,54,2.0,True,6.5,True,True,True,14.7,True,True
aebc0afa-4317-48a3-b44d-de52ceceb97e,Kyle,Carter,84846 Zachary Walk,Lake Davidmouth,MP,58802,Graphic Designer,tech,58242,24,9.26,True,11.2,True,True,True,8.0,True,True
f3b62519-2bc4-44d7-bedd-40468e47ac9d,Susan,Lopez,91878 Justin Park Apt. 998,West Kiaraberg,RI,96961,HR Business Partner,HR,101108,56,2.0,True,13.1,True,True,True,9.2,True,True
74a86ada-7802-498f-b866-a8c706f162a2,Sheryl,Garcia,120 Alexis Squares,Chadstad,IA,30308,Graphic Designer,tech,73614,39,2.0,True,11.6,True,True,True,13.2,True,True
cbf914cd-8ba2-4e8e-9c00-ad4416463627,Kaitlyn,Morrison,647 Anna Drive Suite 787,New Stacey,MI,38559,Software Engineer,tech,120942,53,2.0,True,11.5,True,True,True,6.0,True,True
dedd642a-3d79-4c95-9788-d68ab08a6c9d,Patrick,Walker,095 Cole Ferry,North Christinechester,AE,92384,Payroll Specialist,HR,50757,62,2.0,True,7.4,True,True,True,6.3,True,True
b3e05072-406f-4661-a403-2fb5b3aa5011,Victoria,Greer,0371 Donna Locks,Lake Karenshire,MO,35519,Web Developer,tech,82153,22,5.17,True,11.5,True,True,True,6.3,True,True
cb2a5808-f53c-493b-93a3-91b8bb633292,Darryl,Clayton,561 Moreno Crossroad Suite 867,Tonybury,VT,80301,Payroll Specialist,HR,49785,30,2.0,True,11.9,True,True,True,7.4,True,True
cb87e55e-7269-4234-b60d-924e84868e5c,Alan,Collins,815 Rebekah Key,Whitneychester,MD,15025,Graphic Designer,tech,56055,37,2.0,True,9.2,True,True,True,11.9,True,True
3f7665bb-eb04-4f04-a1f3-1891d8938ba2,Brian,Cruz,95775 Lloyd Place Suite 087,Lake Regina,MP,74212,Customer Support,business,48525,39,2.0,True,8.8,True,True,True,17.2,True,True
390b950a-4bbd-4841-b186-71a463e171cb,James,Bray,25395 Jared Dale Apt. 983,Alicemouth,GU,30642,Payroll Specialist,HR,55809,21,8.78,True,10.4,True,True,True,6.7,True,True
2223f6ac-5230-4113-b47b-4d9e58049981,Kellie,Schmidt,11103 Haley Haven,Richardsport,MS,87610,Payroll Specialist,HR,47017,46,2.0,True,7.9,True,True,True,9.0,True,True
f09a3c4f-253e-4703-af09-816be7194e8a,Alyssa,Holden,6103 Hernandez Mountain Suite 253,Palmerhaven,OR,42355,Technical Writer,business,67870,43,2.0,True,11.2,True,True,True,13.0,True,True
8457d5d0-561f-48af-b4bc-7a8fa0211a17,Charles,Martinez,18986 Kimberly Hill Suite 120,North Joseph,NH,54429,Software Engineer,tech,110945,57,2.0,True,7.7,True,True,True,5.8,True,True
3f54918e-ef41-4767-be43-107ea0f86a20,Ann,Arnold,330 Amanda Grove,Port Randystad,MA,89177,Customer Support,business,48923,48,2.0,True,11.1,True,True,True,13.2,True,True
c034fc19-f96b-4caf-a155-0909d9799207,Troy,Morris,03094 Holmes Mill Apt. 338,West Pamelamouth,AA,90177,Sales Representative,business,62881,28,2.0,True,9.6,True,True,True,15.7,True,True
368db4b7-8087-4e7d-800e-cfaae03e2a5f,Anna,Lee,21097 Hall Spurs Apt. 169,New Carolynland,DE,91785,Recruiting Coordinator,HR,49801,21,9.86,True,7.5,True,True,True,15.9,True,True
91e7c9e0-a830-43c2-9a31-cccadc0cbe1a,Sara,Campbell,346 Kristen Shoals,Smithmouth,DC,01895,Technical Writer,business,69532,37,2.0,True,9.9,True,True,True,9.9,True,True
8c80f28a-bd10-4902-ad94-a7ffdb4158be,Lawrence,Richardson,9999 Dawn Gateway,Jamesfort,NY,21810,Manager,business,138590,51,2.0,True,13.2,True,True,True,5.6,True,True
0aa49d41-9186-4bde-8f3b-8945c54449ea,Bradley,Olson,49398 Deborah Mission,Jenkinsborough,FM,53863,Sales Representative,business,90041,54,2.0,True,8.9,True,True,True,6.3,True,True
1956080b-3938-49ce-8578-fc45d07769ca,Deborah,Roberts,82714 Cortez Greens,Williamsland,NV,01627,Graphic Designer,tech,69962,22,6.03,True,13.0,True,True,True,13.2,True,True
671be480-cc04-4c62-85bb-11065b79e574,Shelly,Jensen,96954 Jenkins Rapids,Port Nicholasstad,ND,60606,Manager,business,203117,58,2.0,True,11.5,True,True,True,15.8,True,True
7c6673c9-c342-43a8-9c24-d7db9db6bcde,Dakota,Cooper,7883 Keith Street Suite 597,North Ronald,DE,46888,UX Designer,tech,116308,33,2.0,True,9.8,True,True,True,11.7,True,True
14489ff8-7d88-4fd8-af79-91b084e70f41,Brandon,Montgomery,293 Rivera Loop Suite 636,Margaretfort,MH,80517,Sales Representative,business,69385,38,2.0,True,11.8,True,True,True,8.5,True,True
819c5b8c-6209-4c03-8d98-e1f9c5ae0c1f,Samuel,Russell,341 Shelley Pass,East Teresa,AP,56413,UX Designer,tech,88514,27,8.55,True,10.0,True,True,True,6.5,True,True
c17ed93f-f00d-4e00-9569-f6f9696746b7,Shawn,Singleton,841 Rivera Gateway,Walshshire,IN,92961,UX Designer,tech,107967,21,7.57,True,9.1,True,True,True,5.1,True,True
f801261f-ba72-4108-9ab0-3538af4fb377,Charles,Williams,6313 King Place,New Kellyview,IN,90510,Recruiter,HR,54123,47,2.0,True,10.8,True,True,True,8.7,True,True
e3bc0b86-8bc4-463b-b3fd-fe80fd6c30a7,Joseph,Sanchez,1023 Troy Cliffs Apt. 003,Markmouth,NJ,18143,UX Designer,tech,106119,31,2.0,True,10.4,True,True,True,12.1,True,True
c39795f7-f9dc-4c7f-8e20-d03511b8c273,Tommy,Griffin,2044 Martin Turnpike Suite 904,Medinaview,FM,02955,Graphic Designer,tech,70499,25,7.62,True,12.6,True,True,True,14.8,True,True
c3a61c3a-b5b6-4ac1-a9ec-0a2d28458c4a,Wayne,Parks,759 Taylor Spur,Justinstad,NE,19322,UX Designer,tech,81098,29,9.91,True,11.1,True,True,True,16.7,True,True
60498ea9-2e15-4799-a3d8-ae0d94492537,Brittany,Morales,734 Jo Extension Apt. 279,West Kiara,PA,70159,Software Engineer,tech,131484,28,2.0,True,10.6,True,True,True,11.4,True,True
13d92c51-45e0-48e7-8c69-53042dafcab5,Timothy,Allen,160 Jones Extension,West Andrealand,MT,61052,Customer Support,business,50356,37,2.0,True,9.7,True,True,True,19.0,True,True
6bd93d34-8e8e-4827-b1e1-3041ac5d4870,Thomas,Hall,9538 Dougherty Village,South Shawnport,NM,95587,Data Scientist,tech,154145,32,2.0,True,11.2,True,True,True,5.0,True,True
e4d2c6ff-e5c6-4ffe-86e5-a02f032d14aa,James,Aguilar,241 Newman Meadow,North Linda,AL,07072,Software Engineer,tech,115978,23,9.12,True,10.8,True,True,True,10.9,True,True
bbb63250-0ad1-4186-8eb5-95ac930528ff,Alex,Mckinney,47825 Martinez Pike,New Sandraville,IL,92795,Data Scientist,tech,134909,47,2.0,True,13.9,True,True,True,5.1,True,True
81db12a5-f93e-4ca8-952a-1edc496781c0,April,Johnson,9551 Scott Avenue Suite 865,Timothyborough,LA,28449,Data Scientist,tech,96924,37,2.0,True,9.3,True,True,True,10.5,True,True
b09ba33d-dee1-4f92-bb6e-349b8db4381f,Jamie,Fernandez,1367 Silva Plain Suite 310,Reevestown,DC,60001,Manager,business,115501,43,2.0,True,9.9,True,True,True,14.7,True,True
18ea3b41-8086-443d-975e-3925d2d5b1ae,Kevin,Gray,90533 Kennedy Key,Riveraburgh,NM,04203,Payroll Specialist,HR,55776,55,2.0,True,8.5,True,True,True,10.5,True,True
5c1b8032-d485-40aa-9535-ba205c882920,Robert,Guzman,329 Estrada Port Suite 219,Riveramouth,NH,77867,Graphic Designer,tech,72855,26,8.92,True,10.2,True,True,True,15.5,True,True
1a6b9149-8187-46bb-9288-b7252f57220e,David,Scott,32406 Wong Spur Apt. 844,North Justinstad,WY,14391,Web Developer,tech,82561,26,10.57,True,11.9,True,True,True,6.0,True,True
fdaaa2c3-2ec2-48fb-8fbd-cb1e9e1a793b,Steven,Brown,1366 Heidi Brook Suite 800,Williambury,TN,94429,Recruiting Coordinator,HR,58387,34,2.0,True,10.5,True,True,True,13.2,True,True
baee36a6-8702-4fb8-bc8c-ccaf20589928,Cheyenne,Griffith,58657 Christie Hills Suite 678,Port Marcton,NE,96720,UX Designer,tech,111805,29,9.58,True,8.8,True,True,True,9.2,True,True
c4a9503a-c741-43f1-ae7a-c8414bf4e16d,Timothy,Blake,496 Nguyen Bridge,Port Davidhaven,FL,16004,Manager,business,202955,63,2.0,True,7.0,True,True,True,3.8,True,True
b5dc73ce-e094-4003-85da-e9a73de69933,Russell,Marquez,6925 Lee Ridge Apt. 623,Wolfetown,NV,16181,HR Generalist,HR,83498,44,2.0,True,11.2,True,True,True,5.8,True,True
0ad4da4f-82f7-48fa-926f-c6919310328c,Beth,Jordan,7567 Daniel Plains,Smithview,UT,33518,Sales Representative,business,64259,58,2.0,True,9.9,True,True,True,12.5,True,True
f1aa5c74-5bf3-44a6-8170-43d5f6d3fcdb,Shawn,Sanchez,995 Garcia Hollow Suite 213,Danielborough,FM,55549,Recruiter,HR,57500,35,2.0,True,14.9,True,True,True,4.9,True,True
9d4d3013-b490-46bd-b145-66efc14af9f2,Cameron,Collins,06688 Larry Rest Apt. 060,Youngview,DE,46254,Technical Writer,business,69065,34,2.0,True,7.9,True,True,True,0.2,True,True
a7c5bee7-b4ca-4b6c-b372-43084d96bf98,Alexandra,Ochoa,0078 Harrison Field,North Dianaview,AS,06359,Recruiter,HR,69670,22,9.35,True,9.0,True,True,True,6.8,True,True
e4d4aeeb-b77f-4d12-b1fa-991a31adff70,Matthew,Rogers,6599 Patton Freeway,Danielfort,LA,17471,HR Generalist,HR,64334,60,2.0,True,8.7,True,True,True,12.1,True,True
ec6a0eb4-a303-4e6d-bffc-a215e1d814c4,Alexander,Williams,5302 Ryan Branch,Robertoshire,FL,91760,Data Scientist,tech,101957,36,2.0,True,13.4,True,True,True,10.8,True,True
73053831-4074-46e0-8f3f-7b963230e401,Christopher,Wiley,428 Brian Rue Apt. 305,North Shelley,WV,98797,Sales Representative,business,78801,63,2.0,True,10.7,True,True,True,10.3,True,True
84a5cc3e-a593-4125-8e50-aa3abfeb7487,Tasha,Martin,433 Stephanie Freeway,Aguilarview,OH,29014,UX Designer,tech,84475,24,5.06,True,8.2,True,True,True,11.8,True,True
236e3493-c6dd-4124-89f3-9f0234d07699,James,Griffin,88337 Candice Station Apt. 989,New Alicia,KY,02958,Manager,business,188197,50,2.0,True,11.3,True,True,True,9.4,True,True
a6acd6aa-56f1-40f0-b578-a86fedd2555a,Laura,Bryant,93669 Oneill Creek Apt. 202,Wagnerchester,AE,52493,Technical Writer,business,75612,49,2.0,True,11.0,True,True,True,13.4,True,True
8c98a6ca-5202-412b-89af-d6a349a3e32b,Paul,Horton,815 Misty Junction,West Jonathan,MI,47142,Manager,business,186962,37,2.0,True,9.9,True,True,True,5.6,True,True
59472633-aed8-4ac0-8f75-7765237ac9b2,Anthony,Fox,1960 Reese Mall Suite 561,Tabithaside,ME,12834,Recruiter,HR,55077,35,2.0,True,9.7,True,True,True,17.0,True,True
cb8469b0-5698-4edb-87c1-ed7f05117589,Eric,Sosa,96274 Farmer Springs,East Johnland,PR,80011,Technical Writer,business,88653,59,2.0,True,12.5,True,True,True,17.8,True,True
f6104093-f7d7-4a3b-a84a-d003630816fe,Gail,Bell,862 Jason Pines,South Alex,NY,39061,HR Business Partner,HR,92609,30,2.0,True,11.8,True,True,True,12.7,True,True
e9cab02f-7f24-41ad-ad99-835bb14d0f14,Paul,Gomez,368 Green Loop Apt. 564,Pattersonland,MP,56157,UX Designer,tech,121956,20,7.32,True,12.5,True,True,True,6.4,True,True
bb47c2d6-5805-4d7c-bc0c-7d1d39840542,Stacy,West,23990 Murray Garden,Terryport,NV,76272,HR Business Partner,HR,65138,49,2.0,True,9.9,True,True,True,1.3,True,True
